hour,day,month,weekday,is_holiday,temp,price_uzs,demand_kwh,prev_demand_kwh,produce
0,22,1,6,0,2.1,359.3,93.1,117.8,1
1,22,1,6,0,-0.0,360.2,90.9,97.3,1
2,22,1,6,0,2.6,340.4,94.6,91.6,1
3,22,1,6,0,0.5,352.7,93.9,91.9,1
4,22,1,6,0,1.0,330.1,95.3,94.0,1
5,22,1,6,0,1.6,342.0,94.4,89.1,1
6,22,1,6,0,0.1,570.6,129.8,93.6,0
7,22,1,6,0,-1.4,527.0,118.5,123.1,0
8,22,1,6,0,-1.5,513.9,125.2,123.1,0
9,22,1,6,0,-2.6,719.7,159.3,127.3,0
10,22,1,6,0,-3.4,685.4,147.2,151.7,0
11,22,1,6,0,-5.6,704.0,163.4,160.7,0
12,22,1,6,0,-9.3,900,188.3,156.2,0
13,22,1,6,0,-3.2,900,177.4,172.0,0
14,22,1,6,0,-8.4,900,183.7,174.0,0
15,22,1,6,0,-6.0,900,181.1,173.8,0
16,22,1,6,0,-6.0,900,177.3,181.7,0
17,22,1,6,0,-3.8,900,169.2,178.2,0
18,22,1,6,0,-5.4,900,173.2,178.4,0
19,22,1,6,0,-2.3,762.0,165.8,180.2,0
20,22,1,6,0,-2.3,771.5,162.9,157.3,0
21,22,1,6,0,-1.4,768.1,150.0,158.6,0
22,22,1,6,0,0.3,778.2,157.4,149.2,0
23,22,1,6,0,-1.6,452.6,112.7,157.7,1
0,23,1,0,0,2.9,425.4,97.4,130.4,1
1,23,1,0,0,-0.1,423.4,95.5,101.7,0
2,23,1,0,0,0.3,423.0,103.8,102.8,1
3,23,1,0,0,3.0,408.6,107.7,103.6,0
4,23,1,0,0,1.5,412.8,97.9,109.3,0
5,23,1,0,0,2.2,406.1,107.6,101.2,1
6,23,1,0,0,2.1,660.1,144.9,106.0,0
7,23,1,0,0,-1.9,665.8,149.9,146.4,0
8,23,1,0,0,-2.8,650.0,144.9,150.8,0
9,23,1,0,0,-1.7,832.0,172.4,151.8,0
10,23,1,0,0,-3.4,829.9,169.9,168.4,0
11,23,1,0,0,-4.3,854.1,180.2,175.3,0
12,23,1,0,0,-4.7,900,196.9,183.5,0
13,23,1,0,0,-7.1,900,197.9,197.1,0
14,23,1,0,0,-5.1,900,199.6,200,0
15,23,1,0,0,-5.4,900,200,200,0
16,23,1,0,0,-4.0,900,194.7,199.8,0
17,23,1,0,0,-6.9,900,200,200,0
18,23,1,0,0,-3.3,900,200,196.4,0
19,23,1,0,0,-1.5,900,179.1,195.7,0
20,23,1,0,0,-4.4,900,184.1,181.6,0
21,23,1,0,0,0.1,900,178.6,176.2,0
22,23,1,0,0,0.5,900,178.0,180.6,0
23,23,1,0,0,0.1,520.4,126.5,170.6,0
0,24,1,1,0,1.4,416.5,103.7,136.4,1
1,24,1,1,0,3.6,414.1,104.1,97.8,1
2,24,1,1,0,3.2,429.6,103.1,104.4,1
3,24,1,1,0,2.0,413.0,105.3,99.0,1
4,24,1,1,0,1.1,428.2,100.6,105.9,0
5,24,1,1,0,0.4,431.6,103.0,100.6,1
6,24,1,1,0,3.0,632.2,135.5,110.4,0
7,24,1,1,0,-0.4,655.8,148.1,148.7,0
8,24,1,1,0,-2.2,663.8,142.0,150.3,0
9,24,1,1,0,-3.3,864.6,172.8,163.2,0
10,24,1,1,0,-4.1,841.2,173.5,168.5,0
11,24,1,1,0,-3.8,870.7,177.2,170.2,0
12,24,1,1,0,-6.0,900,198.3,176.2,0
13,24,1,1,0,-6.4,900,200,200,0
14,24,1,1,0,-6.1,900,200,199.8,0
15,24,1,1,0,-5.5,900,200,200,0
16,24,1,1,0,-3.6,900,193.2,197.4,0
17,24,1,1,0,-4.1,900,200,200,0
18,24,1,1,0,-4.5,900,199.2,198.9,0
19,24,1,1,0,-0.9,900,177.2,192.8,0
20,24,1,1,0,-2.4,900,177.5,179.9,0
21,24,1,1,0,-2.7,900,181.1,174.7,0
22,24,1,1,0,-1.8,900,183.8,173.5,0
23,24,1,1,0,0.3,568.1,136.9,179.9,0
0,25,1,2,0,2.0,422.5,98.3,131.3,1
1,25,1,2,0,2.1,390.3,109.7,113.4,1
2,25,1,2,0,1.7,420.0,104.6,106.7,1
3,25,1,2,0,0.1,408.2,99.4,109.5,1
4,25,1,2,0,-0.4,438.5,103.7,107.9,1
5,25,1,2,0,1.9,435.4,98.3,90.8,1
6,25,1,2,0,-0.4,674.7,142.8,98.7,0
7,25,1,2,0,-1.3,701.4,146.6,149.0,0
8,25,1,2,0,-2.7,638.9,149.7,146.2,0
9,25,1,2,0,-2.3,860.7,174.9,145.6,0
10,25,1,2,0,-4.0,864.8,174.0,175.7,0
11,25,1,2,0,-5.5,874.1,177.8,179.3,0
12,25,1,2,0,-5.2,900,200,170.8,0
13,25,1,2,0,-5.6,900,200,200,0
14,25,1,2,0,-5.0,900,198.8,199.7,0
15,25,1,2,0,-5.7,900,199.2,200,0
16,25,1,2,0,-4.4,900,196.9,199.8,0
17,25,1,2,0,-5.4,900,200,192.5,0
18,25,1,2,0,-5.6,900,192.0,199.4,0
19,25,1,2,0,-3.1,900,183.1,187.4,0
20,25,1,2,0,-3.7,900,178.5,181.1,0
21,25,1,2,0,-2.4,900,171.2,183.8,0
22,25,1,2,0,3.1,900,173.6,174.0,0
23,25,1,2,0,1.8,567.7,126.1,177.6,0
0,26,1,3,0,0.9,410.2,102.0,124.0,0
1,26,1,3,0,3.3,385.6,98.1,97.7,1
2,26,1,3,0,2.8,402.9,106.5,103.6,1
3,26,1,3,0,0.8,411.4,105.8,105.2,1
4,26,1,3,0,2.1,416.0,104.4,101.7,1
5,26,1,3,0,0.1,449.2,104.0,101.2,1
6,26,1,3,0,2.2,684.7,145.5,108.5,0
7,26,1,3,0,-3.4,657.3,146.4,147.1,0
8,26,1,3,0,-3.4,627.4,141.2,157.3,0
9,26,1,3,0,-3.2,850.8,175.8,141.3,0
10,26,1,3,0,-2.7,828.9,164.3,166.6,0
11,26,1,3,0,-6.3,816.0,179.1,178.0,0
12,26,1,3,0,-5.2,900,200,173.2,0
13,26,1,3,0,-5.2,900,197.1,199.5,0
14,26,1,3,0,-5.4,900,200,197.8,0
15,26,1,3,0,-7.0,900,199.1,198.3,0
16,26,1,3,0,-5.3,900,200,198.9,0
17,26,1,3,0,-4.9,900,200,198.6,0
18,26,1,3,0,-8.0,900,200,196.9,0
19,26,1,3,0,-2.9,900,184.9,185.5,0
20,26,1,3,0,-3.2,900,188.8,177.9,0
21,26,1,3,0,-1.2,900,179.5,177.1,0
22,26,1,3,0,0.6,890.3,174.4,177.7,0
23,26,1,3,0,3.4,548.8,129.5,169.7,0
0,27,1,4,0,1.0,398.4,104.9,129.9,1
1,27,1,4,0,1.6,415.8,110.2,108.3,1
2,27,1,4,0,2.3,426.2,104.7,97.8,1
3,27,1,4,0,1.5,431.1,99.7,103.5,1
4,27,1,4,0,-0.2,401.3,103.1,97.1,1
5,27,1,4,0,-0.1,418.7,105.9,103.3,1
6,27,1,4,0,0.1,637.0,139.7,105.2,0
7,27,1,4,0,-0.7,671.2,139.5,133.9,0
8,27,1,4,0,-3.2,662.3,140.8,139.2,0
9,27,1,4,0,-0.9,836.4,167.4,150.8,0
10,27,1,4,0,-3.0,843.9,171.4,162.7,0
11,27,1,4,0,-3.8,843.4,171.3,178.8,0
12,27,1,4,0,-4.6,900,200,174.5,0
13,27,1,4,0,-7.5,900,200,200,0
14,27,1,4,0,-7.1,900,200,200,0
15,27,1,4,0,-4.9,900,197.5,195.7,0
16,27,1,4,0,-6.5,900,200,200,0
17,27,1,4,0,-4.8,900,198.9,199.1,0
18,27,1,4,0,-3.0,900,193.4,197.9,0
19,27,1,4,0,-3.3,900,185.3,200,0
20,27,1,4,0,-1.6,900,177.4,178.3,0
21,27,1,4,0,-1.0,900,173.1,180.3,0
22,27,1,4,0,1.4,900,176.0,172.8,0
23,27,1,4,0,2.9,562.4,126.9,171.9,0
0,28,1,5,0,0.2,352.9,84.9,108.7,1
1,28,1,5,0,3.1,385.3,95.7,81.5,1
2,28,1,5,0,0.9,353.4,91.9,97.9,1
3,28,1,5,0,2.3,382.8,93.9,90.3,1
4,28,1,5,0,4.7,341.3,94.8,93.4,1
5,28,1,5,0,0.5,368.3,91.1,96.8,1
6,28,1,5,0,-1.3,526.2,122.4,95.1,0
7,28,1,5,0,-1.8,537.0,132.5,124.3,0
8,28,1,5,0,-1.5,567.3,130.8,131.9,0
9,28,1,5,0,-2.3,687.6,150.9,134.7,0
10,28,1,5,0,-5.4,703.3,156.5,158.4,0
11,28,1,5,0,-5.0,693.6,153.2,154.2,0
12,28,1,5,0,-4.6,900,176.9,161.8,1
13,28,1,5,0,-6.8,900,178.0,179.6,0
14,28,1,5,0,-3.6,900,174.0,178.1,0
15,28,1,5,0,-7.1,900,182.0,182.2,0
16,28,1,5,0,-7.0,900,181.0,184.4,0
17,28,1,5,0,-4.3,900,171.2,177.2,0
18,28,1,5,0,-4.3,900,174.7,172.5,0
19,28,1,5,0,-2.1,743.8,152.1,175.5,0
20,28,1,5,0,-3.1,786.8,159.0,161.4,0
21,28,1,5,0,1.2,773.1,151.0,151.1,0
22,28,1,5,0,0.5,754.8,156.1,156.3,0
23,28,1,5,0,0.1,457.0,110.5,149.7,0
0,29,1,6,0,1.6,337.0,91.8,106.8,1
1,29,1,6,0,2.9,339.3,89.7,92.4,1
2,29,1,6,0,1.7,353.9,97.5,87.9,1
3,29,1,6,0,0.5,344.1,88.6,91.9,1
4,29,1,6,0,1.3,331.5,83.7,83.0,1
5,29,1,6,0,1.4,365.1,92.4,91.0,1
6,29,1,6,0,-0.2,544.3,124.7,92.6,0
7,29,1,6,0,-0.6,546.4,126.3,128.7,1
8,29,1,6,0,-4.6,543.9,141.3,129.8,0
9,29,1,6,0,-4.6,682.5,157.2,131.6,0
10,29,1,6,0,-3.7,714.2,150.3,153.1,0
11,29,1,6,0,-4.9,705.4,158.1,157.5,0
12,29,1,6,0,-5.3,900,173.2,155.8,0
13,29,1,6,0,-6.1,900,180.9,178.5,0
14,29,1,6,0,-5.1,900,175.9,177.4,0
15,29,1,6,0,-6.5,900,177.1,182.4,0
16,29,1,6,0,-4.5,900,166.2,167.9,0
17,29,1,6,0,-5.7,900,171.2,172.9,0
18,29,1,6,0,-5.5,900,178.5,180.2,0
19,29,1,6,0,-2.3,757.0,157.0,173.0,0
20,29,1,6,0,0.3,764.7,155.3,154.9,0
21,29,1,6,0,-2.9,767.3,163.4,157.5,0
22,29,1,6,0,1.7,776.6,152.9,153.4,0
23,29,1,6,0,2.7,463.7,113.4,157.7,1
0,30,1,0,0,3.6,414.6,109.6,120.1,1
1,30,1,0,0,0.5,428.2,108.4,99.0,0
2,30,1,0,0,3.9,373.8,99.1,106.1,1
3,30,1,0,0,1.4,417.3,102.8,103.2,1
4,30,1,0,0,0.3,416.8,103.9,104.8,1
5,30,1,0,0,0.6,418.2,103.8,107.9,1
6,30,1,0,0,-0.7,647.4,143.0,101.5,0
7,30,1,0,0,-0.7,657.2,142.3,142.1,0
8,30,1,0,0,-2.1,678.2,149.6,151.1,0
9,30,1,0,0,-2.5,861.0,172.1,146.9,0
10,30,1,0,0,-2.7,860.5,177.9,180.2,0
11,30,1,0,0,-4.9,821.8,174.1,176.2,0
12,30,1,0,0,-6.9,900,200,178.3,0
13,30,1,0,0,-5.6,900,198.5,190.1,0
14,30,1,0,0,-5.4,900,200,193.3,0
15,30,1,0,0,-4.4,900,200,197.3,0
16,30,1,0,0,-5.7,900,192.2,199.2,0
17,30,1,0,0,-5.3,900,200,194.5,0
18,30,1,0,0,-3.4,900,198.1,199.6,0
19,30,1,0,0,-2.1,900,178.6,196.2,0
20,30,1,0,0,-0.8,900,176.3,177.6,0
21,30,1,0,0,-2.7,900,179.6,181.8,0
22,30,1,0,0,1.1,900,172.5,176.8,0
23,30,1,0,0,0.3,568.3,131.3,177.5,0
0,31,1,1,0,1.1,443.9,109.5,136.5,0
1,31,1,1,0,2.2,434.2,101.9,108.5,1
2,31,1,1,0,-1.0,421.1,109.1,100.8,1
3,31,1,1,0,0.9,410.1,99.5,100.5,1
4,31,1,1,0,-0.6,406.5,103.1,106.2,1
5,31,1,1,0,1.8,396.0,107.1,103.4,1
6,31,1,1,0,2.6,652.1,139.4,102.6,0
7,31,1,1,0,-0.5,664.5,148.6,141.8,0
8,31,1,1,0,-1.0,655.2,151.1,147.8,0
9,31,1,1,0,-1.8,811.6,171.5,146.1,0
10,31,1,1,0,-4.1,813.3,166.9,178.9,0
11,31,1,1,0,-3.9,836.3,171.5,171.1,1
12,31,1,1,0,-4.1,900,199.7,175.5,0
13,31,1,1,0,-4.0,900,198.2,194.4,0
14,31,1,1,0,-4.7,900,185.6,198.1,0
15,31,1,1,0,-3.8,900,200,200,0
16,31,1,1,0,-4.3,900,192.3,196.9,0
17,31,1,1,0,-5.7,900,194.4,200,0
18,31,1,1,0,-7.4,900,200,199.3,0
19,31,1,1,0,-2.1,900,188.2,191.9,0
20,31,1,1,0,-1.2,900,185.7,177.8,0
21,31,1,1,0,0.1,900,177.6,183.6,1
22,31,1,1,0,2.0,900,177.8,176.2,0
23,31,1,1,0,1.2,562.7,132.7,185.5,0
0,1,2,2,0,7.1,414.0,106.1,122.2,0
1,1,2,2,0,6.5,397.1,105.6,103.5,1
2,1,2,2,0,5.6,439.2,100.5,108.3,1
3,1,2,2,0,6.0,410.7,103.2,107.1,1
4,1,2,2,0,5.1,442.3,111.5,102.5,1
5,1,2,2,0,5.1,434.6,103.7,109.7,1
6,1,2,2,0,4.1,675.8,144.7,98.8,0
7,1,2,2,0,4.9,651.3,140.2,139.0,0
8,1,2,2,0,1.2,651.9,141.7,141.8,0
9,1,2,2,0,0.9,869.3,173.6,147.6,0
10,1,2,2,0,-2.1,829.7,167.9,166.6,0
11,1,2,2,0,-1.7,837.9,169.3,172.4,0
12,1,2,2,0,-1.1,900,192.6,163.9,0
13,1,2,2,0,-2.9,900,192.1,196.4,0
14,1,2,2,0,-1.1,900,195.1,192.8,0
15,1,2,2,0,-0.8,900,195.0,196.0,0
16,1,2,2,0,-1.5,900,190.1,196.4,0
17,1,2,2,0,0.2,900,193.8,195.5,0
18,1,2,2,0,2.4,900,200,190.8,0
19,1,2,2,0,4.4,900,171.3,187.6,0
20,1,2,2,0,1.2,900,174.9,166.8,0
21,1,2,2,0,6.1,900,170.9,181.1,0
22,1,2,2,0,5.0,900,175.9,179.0,0
23,1,2,2,0,4.6,534.9,126.8,170.4,0
0,2,2,3,0,5.7,416.1,104.9,127.9,1
1,2,2,3,0,7.0,414.9,104.7,99.4,1
2,2,2,3,0,5.6,428.5,97.0,109.6,0
3,2,2,3,0,4.4,411.3,101.2,100.8,1
4,2,2,3,0,7.4,406.2,106.4,106.5,0
5,2,2,3,0,6.0,442.6,104.8,103.3,1
6,2,2,3,0,3.2,679.4,146.3,106.7,0
7,2,2,3,0,4.2,673.1,150.2,142.0,0
8,2,2,3,0,1.1,655.1,143.9,148.5,0
9,2,2,3,0,1.3,849.3,171.8,149.3,0
10,2,2,3,0,0.4,825.7,169.6,165.5,0
11,2,2,3,0,-1.5,831.2,170.0,178.0,0
12,2,2,3,0,-1.0,900,192.7,164.8,0
13,2,2,3,0,-1.0,900,196.9,198.8,0
14,2,2,3,0,-2.6,900,196.7,198.6,0
15,2,2,3,0,-0.8,900,194.4,200,0
16,2,2,3,0,0.0,900,186.6,194.2,1
17,2,2,3,0,0.0,900,193.3,195.7,0
18,2,2,3,0,-1.9,900,195.5,200,0
19,2,2,3,0,1.1,900,178.4,193.9,0
20,2,2,3,0,3.7,900,177.9,175.7,0
21,2,2,3,0,5.4,900,176.5,177.8,0
22,2,2,3,0,1.6,900,183.5,179.6,0
23,2,2,3,0,3.7,543.2,123.6,176.5,0
0,3,2,4,0,4.4,413.1,103.3,128.4,1
1,3,2,4,0,6.8,462.5,105.0,96.7,1
2,3,2,4,0,7.8,417.8,98.2,101.6,1
3,3,2,4,0,5.5,410.7,108.7,108.3,0
4,3,2,4,0,4.2,419.5,100.4,109.9,0
5,3,2,4,0,7.4,435.2,101.6,105.7,1
6,3,2,4,0,4.7,642.4,136.4,108.7,0
7,3,2,4,0,2.9,660.0,146.2,150.3,0
8,3,2,4,0,-0.7,666.1,141.6,149.7,0
9,3,2,4,0,-0.4,833.9,171.6,142.0,0
10,3,2,4,0,2.2,828.5,162.3,175.9,0
11,3,2,4,0,-0.4,829.8,166.2,165.4,0
12,3,2,4,0,-1.9,900,191.4,163.9,0
13,3,2,4,0,-1.9,900,189.4,192.8,0
14,3,2,4,0,-0.0,900,193.4,189.5,0
15,3,2,4,0,-0.8,900,193.3,197.4,0
16,3,2,4,0,-2.5,900,196.0,196.0,0
17,3,2,4,0,-0.6,900,190.4,185.8,0
18,3,2,4,0,-2.4,900,194.3,187.3,0
19,3,2,4,0,1.6,900,180.8,188.8,0
20,3,2,4,0,0.3,900,175.4,175.6,0
21,3,2,4,0,3.6,900,171.9,174.6,0
22,3,2,4,0,5.4,900,181.9,180.5,0
23,3,2,4,0,6.2,538.9,127.3,173.4,0
0,4,2,5,0,3.9,352.6,88.1,116.8,1
1,4,2,5,0,7.7,328.1,93.4,93.6,1
2,4,2,5,0,5.0,332.2,95.2,91.3,1
3,4,2,5,0,5.6,364.2,86.5,94.5,1
4,4,2,5,0,6.9,364.0,98.0,95.7,1
5,4,2,5,0,5.3,353.5,86.2,93.8,1
6,4,2,5,0,3.3,514.2,124.6,93.3,0
7,4,2,5,0,3.0,564.9,127.1,123.0,0
8,4,2,5,0,1.3,523.1,125.0,121.6,1
9,4,2,5,0,0.2,713.0,151.3,135.3,0
10,4,2,5,0,0.5,692.7,145.0,146.1,0
11,4,2,5,0,-0.5,672.5,143.9,140.8,0
12,4,2,5,0,-3.0,900,174.9,151.0,0
13,4,2,5,0,-0.8,900,174.0,166.5,0
14,4,2,5,0,-2.3,896.1,169.4,170.7,0
15,4,2,5,0,-3.4,898.6,173.3,178.4,0
16,4,2,5,0,1.8,900,164.2,173.3,0
17,4,2,5,0,0.5,900,167.7,163.6,0
18,4,2,5,0,-0.8,897.2,170.3,166.3,1
19,4,2,5,0,1.0,757.2,153.5,170.2,0
20,4,2,5,0,1.1,746.5,156.7,154.1,0
21,4,2,5,0,3.1,752.7,155.7,151.2,1
22,4,2,5,0,3.6,756.7,151.5,150.6,0
23,4,2,5,0,5.0,470.0,109.5,159.3,1
0,5,2,6,0,3.8,364.7,92.2,107.7,1
1,5,2,6,0,7.7,321.1,91.2,92.7,1
2,5,2,6,0,5.2,338.8,90.9,86.3,0
3,5,2,6,0,5.1,353.3,91.3,96.8,1
4,5,2,6,0,4.4,323.9,89.8,87.0,1
5,5,2,6,0,3.0,355.3,95.6,88.6,1
6,5,2,6,0,4.8,541.5,125.9,94.2,0
7,5,2,6,0,1.0,545.0,125.9,122.3,0
8,5,2,6,0,3.7,516.2,123.7,128.2,0
9,5,2,6,0,2.9,689.2,153.4,133.4,0
10,5,2,6,0,-0.3,721.8,143.6,147.5,0
11,5,2,6,0,-2.3,695.1,150.1,145.1,0
12,5,2,6,0,-2.4,900,170.9,149.8,0
13,5,2,6,0,-1.0,900,168.6,173.7,1
14,5,2,6,0,-3.0,900,170.1,176.5,0
15,5,2,6,0,-1.3,900,170.3,177.1,0
16,5,2,6,0,-2.1,896.8,172.8,173.7,0
17,5,2,6,0,-0.6,900,172.2,161.4,0
18,5,2,6,0,-0.8,900,167.8,163.2,0
19,5,2,6,0,-0.3,748.1,155.5,177.1,0
20,5,2,6,0,0.7,755.8,155.8,147.7,0
21,5,2,6,0,3.2,752.5,158.4,157.3,0
22,5,2,6,0,2.9,769.0,148.8,154.1,0
23,5,2,6,0,5.1,453.8,110.3,152.8,1
0,6,2,0,0,7.2,427.5,108.4,122.5,1
1,6,2,0,0,4.1,427.1,100.6,98.6,0
2,6,2,0,0,5.2,430.0,106.4,99.6,0
3,6,2,0,0,4.6,415.4,101.2,102.5,0
4,6,2,0,0,4.2,405.0,101.9,98.1,1
5,6,2,0,0,4.1,420.0,105.5,112.0,1
6,6,2,0,0,3.0,658.8,147.2,104.2,0
7,6,2,0,0,0.7,658.6,143.9,146.3,0
8,6,2,0,0,0.8,670.0,147.3,148.6,0
9,6,2,0,0,2.4,869.5,164.8,135.9,0
10,6,2,0,0,0.1,855.4,168.3,168.9,0
11,6,2,0,0,-0.1,836.9,166.9,162.4,0
12,6,2,0,0,0.1,900,185.9,172.8,0
13,6,2,0,0,-1.2,900,190.1,189.5,0
14,6,2,0,0,-4.0,900,200,199.0,0
15,6,2,0,0,-1.9,900,195.5,191.7,0
16,6,2,0,0,-1.0,900,193.4,186.9,0
17,6,2,0,0,-0.3,900,190.2,187.3,0
18,6,2,0,0,-0.5,900,194.8,190.3,0
19,6,2,0,0,0.2,900,171.7,188.7,0
20,6,2,0,0,1.8,900,174.1,178.7,0
21,6,2,0,0,4.6,900,182.9,174.6,0
22,6,2,0,0,5.2,900,178.4,168.3,0
23,6,2,0,0,5.6,551.3,127.5,175.0,0
0,7,2,1,0,4.1,418.6,103.6,127.3,1
1,7,2,1,0,5.3,434.3,112.8,100.8,0
2,7,2,1,0,7.3,424.1,105.7,108.7,1
3,7,2,1,0,5.7,426.3,103.6,96.1,1
4,7,2,1,0,6.1,423.8,106.4,104.4,1
5,7,2,1,0,5.3,435.6,106.5,103.6,1
6,7,2,1,0,1.9,668.6,144.7,102.2,0
7,7,2,1,0,3.4,676.3,146.7,150.8,0
8,7,2,1,0,0.4,667.1,146.1,148.7,0
9,7,2,1,0,2.4,848.2,169.8,142.3,0
10,7,2,1,0,0.0,816.4,163.1,171.2,0
11,7,2,1,0,-0.7,855.6,178.2,164.3,0
12,7,2,1,0,-1.6,900,193.3,169.6,0
13,7,2,1,0,-2.2,900,197.6,196.0,0
14,7,2,1,0,-3.6,900,200,189.8,0
15,7,2,1,0,-2.3,900,194.5,188.8,0
16,7,2,1,0,-0.9,900,193.5,196.3,0
17,7,2,1,0,0.1,900,193.7,196.3,0
18,7,2,1,0,1.6,900,190.3,190.7,0
19,7,2,1,0,0.5,900,180.2,199.1,0
20,7,2,1,0,2.0,900,180.5,175.2,0
21,7,2,1,0,2.6,900,181.6,176.0,0
22,7,2,1,0,4.2,900,172.1,178.7,0
23,7,2,1,0,4.6,540.7,118.8,173.3,0
0,8,2,2,0,6.7,428.6,109.4,136.3,1
1,8,2,2,0,4.9,432.5,108.7,106.2,0
2,8,2,2,0,7.0,444.0,108.6,101.3,0
3,8,2,2,0,7.7,409.2,99.7,107.4,1
4,8,2,2,0,6.6,420.4,98.2,104.1,0
5,8,2,2,0,4.9,419.0,98.9,106.8,1
6,8,2,2,0,2.6,668.8,147.3,98.6,0
7,8,2,2,0,2.4,658.4,137.4,141.5,1
8,8,2,2,0,1.4,650.1,145.7,134.7,0
9,8,2,2,0,0.1,816.0,163.6,146.7,0
10,8,2,2,0,-1.2,856.0,167.2,170.8,0
11,8,2,2,0,0.6,839.0,155.4,169.5,0
12,8,2,2,0,-0.9,900,193.9,160.9,0
13,8,2,2,0,-1.4,900,197.2,194.9,0
14,8,2,2,0,-2.8,900,192.5,195.3,0
15,8,2,2,0,-2.5,900,199.0,194.8,0
16,8,2,2,0,-3.3,900,193.0,200,0
17,8,2,2,0,-1.6,900,187.9,199.7,0
18,8,2,2,0,1.6,900,191.2,198.7,0
19,8,2,2,0,-1.0,900,176.5,197.7,0
20,8,2,2,0,0.8,900,174.6,178.6,0
21,8,2,2,0,4.4,900,176.1,175.6,0
22,8,2,2,0,5.5,900,179.1,174.5,0
23,8,2,2,0,2.9,569.3,129.6,171.6,0
0,9,2,3,0,5.2,427.5,103.3,135.0,0
1,9,2,3,0,5.3,421.5,103.8,105.2,1
2,9,2,3,0,6.9,423.3,106.1,99.7,1
3,9,2,3,0,7.9,429.9,103.6,102.9,0
4,9,2,3,0,4.7,418.6,104.4,102.0,1
5,9,2,3,0,4.1,441.2,100.3,103.5,1
6,9,2,3,0,4.7,661.6,142.9,102.7,0
7,9,2,3,0,4.7,648.4,141.0,148.8,0
8,9,2,3,0,2.2,675.3,140.5,149.1,0
9,9,2,3,0,0.1,837.1,163.5,145.0,0
10,9,2,3,0,-1.1,859.1,170.8,170.8,0
11,9,2,3,0,-3.2,868.1,177.1,175.2,0
12,9,2,3,0,-2.2,900,195.9,175.4,0
13,9,2,3,0,-3.1,900,194.8,199.3,0
14,9,2,3,0,-1.1,900,190.0,194.3,0
15,9,2,3,0,-2.7,900,195.8,195.9,0
16,9,2,3,0,-2.0,900,193.8,195.4,0
17,9,2,3,0,-0.9,900,193.5,188.5,0
18,9,2,3,0,0.6,900,188.0,200,0
19,9,2,3,0,1.1,900,178.3,190.3,0
20,9,2,3,0,1.4,900,181.9,173.0,0
21,9,2,3,0,3.2,900,178.9,175.1,0
22,9,2,3,0,2.4,900,170.1,179.3,0
23,9,2,3,0,5.1,582.1,126.8,168.2,0
0,10,2,4,0,7.6,422.9,108.0,129.5,0
1,10,2,4,0,5.3,431.8,106.9,99.9,1
2,10,2,4,0,5.6,417.6,103.5,102.9,1
3,10,2,4,0,5.8,418.5,94.6,92.7,1
4,10,2,4,0,5.4,411.3,101.1,105.8,1
5,10,2,4,0,4.0,432.9,101.4,101.8,1
6,10,2,4,0,3.4,648.8,139.6,110.9,0
7,10,2,4,0,0.3,658.4,145.4,146.0,0
8,10,2,4,0,2.8,663.8,142.0,143.0,0
9,10,2,4,0,2.8,831.4,171.4,140.5,0
10,10,2,4,0,-0.6,831.1,168.4,171.5,0
11,10,2,4,0,-1.6,837.6,172.4,174.9,0
12,10,2,4,0,-2.4,900,200,175.1,0
13,10,2,4,0,-4.0,900,197.3,197.4,0
14,10,2,4,0,-5.2,900,200,197.3,0
15,10,2,4,0,-0.8,900,198.8,196.0,0
16,10,2,4,0,-2.1,900,189.6,199.3,0
17,10,2,4,0,-0.6,900,192.7,191.7,0
18,10,2,4,0,-0.6,900,196.1,190.9,0
19,10,2,4,0,3.5,900,173.8,189.1,1
20,10,2,4,0,1.8,900,165.1,179.9,0
21,10,2,4,0,3.2,900,181.2,181.2,0
22,10,2,4,0,2.3,900,178.2,169.1,0
23,10,2,4,0,6.0,558.2,121.7,174.6,0
0,11,2,5,0,4.5,353.4,87.4,121.8,1
1,11,2,5,0,6.1,353.9,85.9,96.8,1
2,11,2,5,0,5.3,383.6,96.5,87.8,0
3,11,2,5,0,6.4,358.8,88.9,92.5,0
4,11,2,5,0,5.8,346.8,90.3,90.8,1
5,11,2,5,0,4.7,314.6,95.2,86.0,1
6,11,2,5,0,3.6,548.2,125.8,99.9,1
7,11,2,5,0,0.4,544.2,133.2,131.3,0
8,11,2,5,0,0.7,540.7,129.3,121.0,0
9,11,2,5,0,1.5,688.9,146.7,126.8,0
10,11,2,5,0,-1.2,692.8,148.0,149.3,0
11,11,2,5,0,2.2,689.1,142.1,149.8,0
12,11,2,5,0,-1.8,900,168.9,153.4,0
13,11,2,5,0,-1.9,900,167.3,173.5,0
14,11,2,5,0,-2.2,895.9,170.4,172.5,0
15,11,2,5,0,-2.5,900,169.2,175.2,0
16,11,2,5,0,-3.8,900,178.9,172.7,0
17,11,2,5,0,-1.3,900,171.2,178.4,0
18,11,2,5,0,1.6,900,163.6,164.7,0
19,11,2,5,0,-0.7,744.1,149.4,175.0,0
20,11,2,5,0,0.9,770.4,155.2,154.7,0
21,11,2,5,0,3.7,757.0,159.3,155.2,0
22,11,2,5,0,2.1,774.2,152.8,161.1,0
23,11,2,5,0,5.9,452.4,109.2,152.9,0
0,12,2,6,0,3.8,334.5,87.6,121.5,1
1,12,2,6,0,6.3,344.1,92.9,92.8,1
2,12,2,6,0,7.6,352.8,94.4,90.4,1
